	gene_id	PSn
44955	GRMZM2G180328	4
10107	GRMZM2G030465	4
32695	GRMZM2G127143	4
22172	GRMZM2G081943	4
32705	GRMZM2G127162	4
32709	GRMZM2G127180	4
32711	GRMZM2G127184	4
32718	GRMZM2G127236	4
54647	GRMZM2G451037	4
44972	GRMZM2G180419	4
5499	GRMZM2G010156	4
54582	GRMZM2G450217	4
32735	GRMZM2G127336	4
5502	GRMZM2G010176	4
54589	GRMZM2G450273	4
54654	GRMZM2G451187	4
22077	GRMZM2G081615	4
22009	GRMZM2G081445	4
54733	GRMZM2G452564	4
5545	GRMZM2G010356	4
44842	GRMZM2G179777	4
54739	GRMZM2G452633	4
44838	GRMZM2G179737	4
44831	GRMZM2G179720	4
14153	GRMZM2G048131	4
10015	GRMZM2G030123	4
54745	GRMZM2G452671	4
10009	GRMZM2G030116	4
54746	GRMZM2G452695	4
14156	GRMZM2G048140	4
21980	GRMZM2G081214	4
54759	GRMZM2G452960	4
54760	GRMZM2G452996	4
54716	GRMZM2G452084	4
44898	GRMZM2G180004	4
44896	GRMZM2G179984	4
14112	GRMZM2G047969	4
44892	GRMZM2G179918	4
44890	GRMZM2G179907	4
44885	GRMZM2G179885	4
14131	GRMZM2G048013	4
54720	GRMZM2G452170	4
54679	GRMZM2G451533	4
22034	GRMZM2G081521	4
54695	GRMZM2G451769	4
2225	AC212287.4_FG002	4
22029	GRMZM2G081515	4
10040	GRMZM2G030197	4
32856	GRMZM2G127821	4
2223	AC212244.4_FG004	4
22016	GRMZM2G081486	4
5534	GRMZM2G010333	4
14133	GRMZM2G048033	4
21798	GRMZM2G080452	4
33135	GRMZM2G129140	4
9814	GRMZM2G029194	4
44423	GRMZM2G178140	4
55220	GRMZM2G460472	4
21537	GRMZM2G079298	4
33458	GRMZM2G130586	4
55225	GRMZM2G460571	4
55236	GRMZM2G460861	4
33462	GRMZM2G130625	4
2060	AC210204.3_FG002	4
21518	GRMZM2G079200	4
33470	GRMZM2G130675	4
33476	GRMZM2G130724	4
21514	GRMZM2G079185	4
5716	GRMZM2G010962	4
14376	GRMZM2G049159	4
33440	GRMZM2G130477	4
5703	GRMZM2G010936	4
44433	GRMZM2G178199	4
33435	GRMZM2G130454	4
21589	GRMZM2G079470	4
55170	GRMZM2G459645	4
44474	GRMZM2G178319	4
21579	GRMZM2G079436	4
55178	GRMZM2G459752	4
2079	AC210616.4_FG005	4
21571	GRMZM2G079397	4
33387	GRMZM2G130302	4
55187	GRMZM2G459847	4
44460	GRMZM2G178261	4
21497	GRMZM2G079067	4
5696	GRMZM2G010924	4
2075	AC210596.3_FG003	4
21544	GRMZM2G079316	4
9827	GRMZM2G029249	4
9816	GRMZM2G029211	4
55206	GRMZM2G460138	4
55266	GRMZM2G461537	4
44391	GRMZM2G177982	4
9808	GRMZM2G029184	4
55311	GRMZM2G462062	4
44343	GRMZM2G177863	4
33548	GRMZM2G131080	4
55317	GRMZM2G462243	4
21438	GRMZM2G078779	4
5737	GRMZM2G011071	4
44329	GRMZM2G177771	4
33564	GRMZM2G131155	4
9787	GRMZM2G029065	4
44326	GRMZM2G177755	4
2036	AC210013.4_FG013	4
14403	GRMZM2G049318	4
55328	GRMZM2G462422	4
21426	GRMZM2G078723	4
9764	GRMZM2G028982	4
9763	GRMZM2G028980	4
9760	GRMZM2G028966	4
21423	GRMZM2G078667	4
21435	GRMZM2G078771	4
5692	GRMZM2G010909	4
9790	GRMZM2G029082	4
33497	GRMZM2G130813	4
5721	GRMZM2G011006	4
21483	GRMZM2G078959	4
21481	GRMZM2G078954	4
5723	GRMZM2G011015	4
21467	GRMZM2G078886	4
2043	AC210023.3_FG015	4
21465	GRMZM2G078876	4
44370	GRMZM2G177934	4
55294	GRMZM2G461804	4
5731	GRMZM2G011031	4
21456	GRMZM2G078832	4
9796	GRMZM2G029096	4
33521	GRMZM2G130953	4
55287	GRMZM2G461671	4
21598	GRMZM2G079491	4
55163	GRMZM2G459610	4
14284	GRMZM2G048697	4
33202	GRMZM2G129361	4
33204	GRMZM2G129386	4
33206	GRMZM2G129403	4
33207	GRMZM2G129405	4
44596	GRMZM2G178815	4
5651	GRMZM2G010762	4
44592	GRMZM2G178803	4
33221	GRMZM2G129450	4
9899	GRMZM2G029558	4
55039	GRMZM2G457630	4
21699	GRMZM2G079957	4
9886	GRMZM2G029537	4
44566	GRMZM2G178729	4
44564	GRMZM2G178704	4
14300	GRMZM2G048793	4
55017	GRMZM2G457346	4
44649	GRMZM2G178945	4
54967	GRMZM2G456491	4
33144	GRMZM2G129154	4
54968	GRMZM2G456512	4
21792	GRMZM2G080390	4
54972	GRMZM2G456568	4
33154	GRMZM2G129175	4
54981	GRMZM2G456644	4
44636	GRMZM2G178913	4
54982	GRMZM2G456647	4
54988	GRMZM2G456769	4
44631	GRMZM2G178894	4
55001	GRMZM2G457147	4
33165	GRMZM2G129232	4
5635	GRMZM2G010673	4
33178	GRMZM2G129249	4
21773	GRMZM2G080295	4
21765	GRMZM2G080252	4
44634	GRMZM2G178910	4
33284	GRMZM2G129843	4
55123	GRMZM2G459052	4
33341	GRMZM2G130101	4
5676	GRMZM2G010863	4
5679	GRMZM2G010868	4
55129	GRMZM2G459110	4
33343	GRMZM2G130109	4
21621	GRMZM2G079632	4
55135	GRMZM2G459230	4
44499	GRMZM2G178449	4
33348	GRMZM2G130131	4
21618	GRMZM2G079625	4
2086	AC210727.4_FG002	4
14330	GRMZM2G048919	4
21605	GRMZM2G079559	4
55155	GRMZM2G459540	4
55158	GRMZM2G459561	4
44488	GRMZM2G178371	4
21599	GRMZM2G079499	4
55164	GRMZM2G459614	4
21631	GRMZM2G079669	4
9861	GRMZM2G029475	4
44555	GRMZM2G178663	4
44553	GRMZM2G178650	4
14311	GRMZM2G048826	4
21663	GRMZM2G079832	4
55079	GRMZM2G458448	4
33290	GRMZM2G129879	4
44542	GRMZM2G178603	4
55081	GRMZM2G458533	4
2104	AC210892.4_FG006	4
21653	GRMZM2G079782	4
55094	GRMZM2G458718	4
21648	GRMZM2G079768	4
33306	GRMZM2G129957	4
21642	GRMZM2G079746	4
33312	GRMZM2G130010	4
33313	GRMZM2G130016	4
21641	GRMZM2G079730	4
44525	GRMZM2G178554	4
21636	GRMZM2G079683	4
2102	AC210848.3_FG004	4
34478	GRMZM2G134731	4
6195	GRMZM2G013302	4
20181	GRMZM2G073693	4
9209	GRMZM2G026737	4
1592	AC205471.4_FG007	4
19620	GRMZM2G071147	4
43109	GRMZM2G172139	4
14904	GRMZM2G051720	4
43115	GRMZM2G172158	4
14905	GRMZM2G051738	4
35166	GRMZM2G137869	4
35777	GRMZM2G140594	4
58186	GRMZM2G704021	4
8960	GRMZM2G025518	4
56781	GRMZM2G509876	4
9225	GRMZM2G026783	4
20195	GRMZM2G073755	4
20193	GRMZM2G073754	4
20192	GRMZM2G073750	4
9214	GRMZM2G026744	4
35138	GRMZM2G137736	4
56719	GRMZM2G501652	4
56720	GRMZM2G501775	4
58267	GRMZM5G800014	4
1595	AC205484.3_FG005	4
43121	GRMZM2G172204	4
58238	GRMZM2G704330	4
43119	GRMZM2G172192	4
1424	AC203955.3_FG005	4
35807	GRMZM2G140674	4
35216	GRMZM2G138067	4
56861	GRMZM2G522066	4
56866	GRMZM2G522533	4
9162	GRMZM2G026447	4
58069	GRMZM2G703466	4
20119	GRMZM2G073492	4
56922	GRMZM2G530263	4
43045	GRMZM2G171818	4
42721	GRMZM2G170520	4
56934	GRMZM2G532387	4
14928	GRMZM2G051785	4
35265	GRMZM2G138268	4
58063	GRMZM2G703442	4
56847	GRMZM2G519761	4
6191	GRMZM2G013271	4
58154	GRMZM2G703858	4
35763	GRMZM2G140561	4
1587	AC205419.3_FG001	4
56827	GRMZM2G516387	4
56828	GRMZM2G516421	4
14909	GRMZM2G051752	4
15070	GRMZM2G052423	4
35201	GRMZM2G137974	4
56842	GRMZM2G519073	4
35202	GRMZM2G137980	4
35205	GRMZM2G138003	4
35752	GRMZM2G140500	4
42711	GRMZM2G170446	4
19684	GRMZM2G071360	4
9184	GRMZM2G026576	4
43140	GRMZM2G172274	4
9255	GRMZM2G026918	4
43204	GRMZM2G172596	4
43203	GRMZM2G172586	4
20245	GRMZM2G073943	4
6135	GRMZM2G012970	4
43197	GRMZM2G172555	4
56548	GRMZM2G482245	4
43195	GRMZM2G172529	4
35034	GRMZM2G137293	4
56569	GRMZM2G483946	4
56570	GRMZM2G483975	4
1618	AC205615.4_FG002	4
14871	GRMZM2G051541	4
58319	GRMZM5G801031	4
58314	GRMZM5G800973	4
14874	GRMZM2G051545	4
35039	GRMZM2G137329	4
43186	GRMZM2G172485	4
43185	GRMZM2G172451	4
58312	GRMZM5G800925	4
56585	GRMZM2G485559	4
20232	GRMZM2G073913	4
57614	GRMZM2G701144	4
35016	GRMZM2G137120	4
20281	GRMZM2G074087	4
56508	GRMZM2G481187	4
56510	GRMZM2G481201	4
56514	GRMZM2G481222	4
43232	GRMZM2G172774	4
1627	AC205703.4_FG005	4
1625	AC205703.4_FG001	4
34998	GRMZM2G136977	4
56527	GRMZM2G481471	4
9257	GRMZM2G026922	4
35003	GRMZM2G137009	4
35005	GRMZM2G137029	4
19578	GRMZM2G070978	4
43218	GRMZM2G172695	4
20259	GRMZM2G074017	4
14867	GRMZM2G051522	4
56542	GRMZM2G481888	4
35011	GRMZM2G137083	4
9259	GRMZM2G026927	4
43139	GRMZM2G172264	4
35044	GRMZM2G137352	4
35077	GRMZM2G137479	4
6351	GRMZM2G013960	4
20208	GRMZM2G073823	4
15093	GRMZM2G052483	4
1409	AC203847.3_FG004	4
8943	GRMZM2G025448	4
20205	GRMZM2G073805	4
9234	GRMZM2G026839	4
20202	GRMZM2G073779	4
6149	GRMZM2G013016	4
1603	AC205521.3_FG003	4
1600	AC205502.4_FG004	4
6158	GRMZM2G013100	4
14891	GRMZM2G051675	4
35101	GRMZM2G137550	4
19604	GRMZM2G071089	4
43143	GRMZM2G172320	4
56682	GRMZM2G496991	4
19608	GRMZM2G071112	4
58273	GRMZM5G800211	4
35873	GRMZM2G140998	4
35852	GRMZM2G140893	4
42646	GRMZM2G170167	4
1612	AC205574.3_FG006	4
35867	GRMZM2G140989	4
42652	GRMZM2G170255	4
56601	GRMZM2G487318	4
56609	GRMZM2G487776	4
20218	GRMZM2G073865	4
35056	GRMZM2G137395	4
9244	GRMZM2G026881	4
35061	GRMZM2G137413	4
35855	GRMZM2G140901	4
35064	GRMZM2G137426	4
9240	GRMZM2G026868	4
56638	GRMZM2G492156	4
35051	GRMZM2G137374	4
34990	GRMZM2G136960	4
43037	GRMZM2G171752	4
1574	AC205345.3_FG002	4
15006	GRMZM2G052129	4
9001	GRMZM2G025720	4
35685	GRMZM2G140041	4
57793	GRMZM2G702026	4
9060	GRMZM2G025966	4
57363	GRMZM2G588223	4
9058	GRMZM2G025959	4
35682	GRMZM2G140033	4
19860	GRMZM2G072238	4
35558	GRMZM2G139513	4
35559	GRMZM2G139517	4
42856	GRMZM2G171223	4
35560	GRMZM2G139522	4
6305	GRMZM2G013777	4
15027	GRMZM2G052239	4
42878	GRMZM2G171324	4
15004	GRMZM2G052123	4
35695	GRMZM2G140085	4
35493	GRMZM2G139296	4
57794	GRMZM2G702036	4
14999	GRMZM2G052100	4
9073	GRMZM2G025997	4
35497	GRMZM2G139324	4
19909	GRMZM2G072513	4
35505	GRMZM2G139355	4
9066	GRMZM2G025989	4
42770	GRMZM2G170766	4
35520	GRMZM2G139374	4
9061	GRMZM2G025971	4
35531	GRMZM2G139431	4
19891	GRMZM2G072376	4
57324	GRMZM2G580389	4
19888	GRMZM2G072342	4
35696	GRMZM2G140094	4
9045	GRMZM2G025903	4
9008	GRMZM2G025758	4
35620	GRMZM2G139786	4
42819	GRMZM2G171036	4
57529	GRMZM2G700806	4
57534	GRMZM2G700839	4
1492	AC204563.3_FG011	4
1481	AC204515.4_FG006	4
19804	GRMZM2G071970	4
35639	GRMZM2G139852	4
1479	AC204502.4_FG006	4
42807	GRMZM2G171006	4
19780	GRMZM2G071832	4
35641	GRMZM2G139855	4
1487	AC204539.4_FG001	4
42800	GRMZM2G170936	4
42799	GRMZM2G170934	4
9012	GRMZM2G025793	4
1478	AC204476.3_FG004	4
42822	GRMZM2G171051	4
35567	GRMZM2G139565	4
42843	GRMZM2G171122	4
1502	AC204621.4_FG006	4
19758	GRMZM2G071720	4
57482	GRMZM2G700532	4
57663	GRMZM2G701362	4
6288	GRMZM2G013704	4
35578	GRMZM2G139621	4
19820	GRMZM2G072041	4
35587	GRMZM2G139657	4
57504	GRMZM2G700662	4
19814	GRMZM2G071997	4
19772	GRMZM2G071771	4
9031	GRMZM2G025857	4
35606	GRMZM2G139700	4
35610	GRMZM2G139714	4
14929	GRMZM2G051787	4
1524	AC204868.3_FG004	4
35489	GRMZM2G139250	4
1554	AC205122.4_FG010	4
42994	GRMZM2G171597	4
57044	GRMZM2G545336	4
42992	GRMZM2G171595	4
20029	GRMZM2G073086	4
57062	GRMZM2G546452	4
35362	GRMZM2G138701	4
42985	GRMZM2G171559	4
20040	GRMZM2G073192	4
8986	GRMZM2G025648	4
57977	GRMZM2G703002	4
19720	GRMZM2G071575	4
9115	GRMZM2G026176	4
35725	GRMZM2G140299	4
19727	GRMZM2G071599	4
6244	GRMZM2G013593	4
9112	GRMZM2G026171	4
8990	GRMZM2G025671	4
14961	GRMZM2G051932	4
19702	GRMZM2G071436	4
56944	GRMZM2G534035	4
58044	GRMZM2G703307	4
20075	GRMZM2G073324	4
14943	GRMZM2G051855	4
8981	GRMZM2G025642	4
9137	GRMZM2G026249	4
20049	GRMZM2G073199	4
58037	GRMZM2G703281	4
43007	GRMZM2G171644	4
19701	GRMZM2G071433	4
20045	GRMZM2G073197	4
19738	GRMZM2G071626	4
57092	GRMZM2G551338	4
35446	GRMZM2G139029	4
1457	AC204277.3_FG006	4
57167	GRMZM2G559610	4
14988	GRMZM2G052036	4
19946	GRMZM2G072669	4
14991	GRMZM2G052076	4
1459	AC204292.4_FG003	4
1538	AC205057.3_FG002	4
57233	GRMZM2G569390	4
57830	GRMZM2G702176	4
1460	AC204292.4_FG005	4
57258	GRMZM2G573324	4
42917	GRMZM2G171395	4
1527	AC204893.3_FG001	4
57242	GRMZM2G570528	4
19969	GRMZM2G072853	4
35438	GRMZM2G139018	4
35385	GRMZM2G138842	4
57098	GRMZM2G552278	4
20013	GRMZM2G073044	4
35392	GRMZM2G138870	4
19988	GRMZM2G072894	4
57896	GRMZM2G702528	4
57154	GRMZM2G557683	4
1456	AC204271.3_FG003	4
35413	GRMZM2G138949	4
57128	GRMZM2G554475	4
57133	GRMZM2G554653	4
14974	GRMZM2G051955	4
14975	GRMZM2G051958	4
57141	GRMZM2G556078	4
42956	GRMZM2G171464	4
56505	GRMZM2G481163	4
6125	GRMZM2G012933	4
43477	GRMZM2G173863	4
43475	GRMZM2G173862	4
6056	GRMZM2G012584	4
42566	GRMZM2G169820	4
14739	GRMZM2G050917	4
56267	GRMZM2G476921	4
56268	GRMZM2G476933	4
58469	GRMZM5G804477	4
6062	GRMZM2G012611	4
56272	GRMZM2G477063	4
20546	GRMZM2G075008	4
9364	GRMZM2G027309	4
19475	GRMZM2G070494	4
20541	GRMZM2G075000	4
8869	GRMZM2G025164	4
9361	GRMZM2G027302	4
20558	GRMZM2G075042	4
1342	AC203227.3_FG001	4
8863	GRMZM2G025133	4
56225	GRMZM2G476175	4
34621	GRMZM2G135314	4
56228	GRMZM2G476322	4
19455	GRMZM2G070442	4
34628	GRMZM2G135332	4
20579	GRMZM2G075122	4
9390	GRMZM2G027420	4
20566	GRMZM2G075077	4
34665	GRMZM2G135481	4
34667	GRMZM2G135501	4
6055	GRMZM2G012566	4
20562	GRMZM2G075058	4
1707	AC206638.3_FG007	4
58473	GRMZM5G804618	4
36001	GRMZM2G141647	4
20583	GRMZM2G075132	4
34741	GRMZM2G135783	4
34778	GRMZM2G135949	4
43423	GRMZM2G173674	4
6068	GRMZM2G012636	4
43420	GRMZM2G173660	4
56308	GRMZM2G477609	4
15139	GRMZM2G052654	4
56314	GRMZM2G477688	4
20491	GRMZM2G074775	4
9338	GRMZM2G027183	4
35968	GRMZM2G141499	4
58437	GRMZM5G803888	4
42585	GRMZM2G169929	4
20483	GRMZM2G074742	4
9267	GRMZM2G026952	4
43450	GRMZM2G173747	4
43448	GRMZM2G173738	4
20538	GRMZM2G074987	4
34747	GRMZM2G135795	4
20534	GRMZM2G074956	4
1349	AC203262.3_FG002	4
19481	GRMZM2G070515	4
9355	GRMZM2G027272	4
43437	GRMZM2G173718	4
42576	GRMZM2G169911	4
34757	GRMZM2G135834	4
20513	GRMZM2G074844	4
20501	GRMZM2G074793	4
34809	GRMZM2G136113	4
43513	GRMZM2G174048	4
20584	GRMZM2G075136	4
56107	GRMZM2G474537	4
14695	GRMZM2G050727	4
20678	GRMZM2G075499	4
1754	AC207205.3_FG004	4
56135	GRMZM2G474769	4
56138	GRMZM2G474783	4
15154	GRMZM2G052701	4
8833	GRMZM2G025026	4
36071	GRMZM2G141941	4
42530	GRMZM2G169636	4
56144	GRMZM2G475014	4
1325	AC203019.3_FG001	4
9450	GRMZM2G027695	4
34530	GRMZM2G134941	4
1745	AC207043.3_FG002	4
43592	GRMZM2G174370	4
20714	GRMZM2G075631	4
56098	GRMZM2G474459	4
34496	GRMZM2G134761	4
58556	GRMZM5G806387	4
43610	GRMZM2G174479	4
42517	GRMZM2G169571	4
43608	GRMZM2G174449	4
56101	GRMZM2G474468	4
43602	GRMZM2G174427	4
6014	GRMZM2G012355	4
14691	GRMZM2G050709	4
43514	GRMZM2G174070	4
43570	GRMZM2G174284	4
20601	GRMZM2G075222	4
8846	GRMZM2G025074	4
56203	GRMZM2G475882	4
9420	GRMZM2G027522	4
43527	GRMZM2G174136	4
15149	GRMZM2G052685	4
1729	AC206941.2_FG002	4
42548	GRMZM2G169695	4
56211	GRMZM2G475971	4
8854	GRMZM2G025109	4
8858	GRMZM2G025126	4
9418	GRMZM2G027516	4
36014	GRMZM2G141725	4
9417	GRMZM2G027499	4
14731	GRMZM2G050883	4
56214	GRMZM2G475994	4
1726	AC206840.3_FG002	4
19435	GRMZM2G070371	4
56200	GRMZM2G475732	4
56198	GRMZM2G475683	4
8842	GRMZM2G025059	4
56161	GRMZM2G475263	4
6020	GRMZM2G012393	4
56164	GRMZM2G475276	4
34542	GRMZM2G134976	4
56165	GRMZM2G475289	4
34547	GRMZM2G134985	4
36048	GRMZM2G141858	4
34549	GRMZM2G135002	4
43551	GRMZM2G174210	4
6025	GRMZM2G012405	4
58525	GRMZM5G805540	4
1327	AC203031.3_FG002	4
34574	GRMZM2G135062	4
20623	GRMZM2G075283	4
20621	GRMZM2G075262	4
1328	AC203048.3_FG001	4
20603	GRMZM2G075227	4
20504	GRMZM2G074811	4
35959	GRMZM2G141418	4
43316	GRMZM2G173280	4
9296	GRMZM2G027052	4
14802	GRMZM2G051153	4
14803	GRMZM2G051168	4
1662	AC206184.4_FG002	4
6367	GRMZM2G014022	4
56405	GRMZM2G479442	4
56407	GRMZM2G479529	4
56413	GRMZM2G479596	4
20385	GRMZM2G074377	4
19542	GRMZM2G070744	4
20381	GRMZM2G074358	4
6365	GRMZM2G014009	4
34928	GRMZM2G136624	4
19545	GRMZM2G070780	4
20376	GRMZM2G074331	4
1393	AC203753.4_FG007	4
20366	GRMZM2G074309	4
56390	GRMZM2G479245	4
14800	GRMZM2G051151	4
34885	GRMZM2G136412	4
20426	GRMZM2G074505	4
35911	GRMZM2G141222	4
58395	GRMZM5G802971	4
20425	GRMZM2G074501	4
43337	GRMZM2G173377	4
19518	GRMZM2G070664	4
19519	GRMZM2G070673	4
43329	GRMZM2G173344	4
20403	GRMZM2G074427	4
56382	GRMZM2G479045	4
1382	AC203535.4_FG002	4
1675	AC206223.3_FG007	4
20400	GRMZM2G074416	4
56430	GRMZM2G479760	4
34961	GRMZM2G136831	4
43262	GRMZM2G173030	4
19566	GRMZM2G070890	4
1637	AC205730.3_FG002	4
56482	GRMZM2G480712	4
20298	GRMZM2G074107	4
56487	GRMZM2G480954	4
9280	GRMZM2G027007	4
9277	GRMZM2G026983	4
34972	GRMZM2G136879	4
34981	GRMZM2G136901	4
34983	GRMZM2G136910	4
6116	GRMZM2G012898	4
20326	GRMZM2G074236	4
34934	GRMZM2G136663	4
56431	GRMZM2G479804	4
56432	GRMZM2G479834	4
56433	GRMZM2G479869	4
34939	GRMZM2G136700	4
43286	GRMZM2G173103	4
34941	GRMZM2G136710	4
56438	GRMZM2G479967	4
56439	GRMZM2G479980	4
20339	GRMZM2G074248	4
56452	GRMZM2G480356	4
34947	GRMZM2G136750	4
56453	GRMZM2G480364	4
19559	GRMZM2G070847	4
6114	GRMZM2G012891	4
20325	GRMZM2G074233	4
42613	GRMZM2G170044	4
20459	GRMZM2G074611	4
35949	GRMZM2G141382	4
6082	GRMZM2G012734	4
43363	GRMZM2G173429	4
42592	GRMZM2G169953	4
43395	GRMZM2G173596	4
34844	GRMZM2G136268	4
34835	GRMZM2G136237	4
56332	GRMZM2G477847	4
56331	GRMZM2G477846	4
42597	GRMZM2G169973	4
8898	GRMZM2G025240	4
43389	GRMZM2G173563	4
19493	GRMZM2G070555	4
35940	GRMZM2G141325	4
19495	GRMZM2G070563	4
1368	AC203366.4_FG001	4
56352	GRMZM2G478507	4
19507	GRMZM2G070639	4
34877	GRMZM2G136369	4
1693	AC206350.3_FG005	4
43399	GRMZM2G173612	4
19506	GRMZM2G070633	4
34869	GRMZM2G136364	4
56357	GRMZM2G478624	4
1694	AC206392.3_FG004	4
6372	GRMZM2G014066	4
42590	GRMZM2G169947	4
51982	GRMZM2G410499	5
3845	GRMZM2G003631	5
62814	GRMZM5G896901	5
2272	AC212755.4_FG001	5
51924	GRMZM2G409514	5
63049	GRMZM6G317966	5
1440	AC204007.3_FG008	5
19398	GRMZM2G070255	5
58529	GRMZM5G805595	5
19201	GRMZM2G069389	5
1355	AC203294.3_FG012	5
19357	GRMZM2G070075	5
13082	GRMZM2G043878	5
51723	GRMZM2G406313	5
3068	GRMZM2G000166	5
58047	GRMZM2G703338	5
15078	GRMZM2G052467	5
62988	GRMZM6G078635	5
22303	GRMZM2G082544	5
63220	GRMZM6G929553	5
1306	AC202867.3_FG008	5
58613	GRMZM5G807560	5
49542	GRMZM2G369266	5
1320	AC202974.3_FG004	5
2178	AC211707.4_FG003	5
36	AC155352.2_FG010	5
52363	GRMZM2G415781	5
49821	GRMZM2G374336	5
22074	GRMZM2G081603	5
58537	GRMZM5G805697	5
19766	GRMZM2G071750	5
51820	GRMZM2G407969	5
24676	GRMZM2G092867	5
13137	GRMZM2G044070	5
22363	GRMZM2G082853	5
19381	GRMZM2G070192	5
24447	GRMZM2G092167	5
27453	GRMZM2G104882	5
19574	GRMZM2G070943	5
24694	GRMZM2G092959	5
54863	GRMZM2G454718	5
21779	GRMZM2G080349	5
63126	GRMZM6G636055	5
19500	GRMZM2G070588	5
3021	EF517601.1_FG010	5
13244	GRMZM2G044460	5
58713	GRMZM5G810191	5
16	AC149818.2_FG007	5
49921	GRMZM2G376067	5
58505	GRMZM5G805105	5
22253	GRMZM2G082318	5
58003	GRMZM2G703152	5
16468	GRMZM2G057966	5
12983	GRMZM2G043368	5
24312	GRMZM2G091534	5
22198	GRMZM2G082112	5
51947	GRMZM2G409970	5
2146	AC211413.4_FG001	5
1413	AC203862.4_FG002	5
19302	GRMZM2G069784	5
22289	GRMZM2G082504	5
54629	GRMZM2G450866	5
27397	GRMZM2G104620	5
52300	GRMZM2G414866	5
22232	GRMZM2G082222	5
58753	GRMZM5G811428	5
24516	GRMZM2G092409	5
24410	GRMZM2G092024	5
1160	AC199624.4_FG007	5
3018	EF517601.1_FG006	5
1417	AC203909.3_FG006	5
49678	GRMZM2G371486	5
51961	GRMZM2G410275	5
57956	GRMZM2G702923	5
27398	GRMZM2G104622	5
54360	GRMZM2G447328	5
24331	GRMZM2G091583	5
49674	GRMZM2G371316	5
63068	GRMZM6G435553	5
13096	GRMZM2G043932	5
12114	GRMZM2G039776	5
49885	GRMZM2G375487	5
3127	GRMZM2G000411	5
16404	GRMZM2G057623	5
54461	GRMZM2G448656	5
54246	GRMZM2G445338	5
3904	GRMZM2G003754	5
15266	GRMZM2G053307	5
1142	AC199492.3_FG001	5
58653	GRMZM5G808613	5
52188	GRMZM2G413717	5
52278	GRMZM2G414621	5
51964	GRMZM2G410338	5
54707	GRMZM2G451941	5
52326	GRMZM2G415170	5
1387	AC203571.3_FG001	5
3009	AF546187.1_FG012	5
3807	GRMZM2G003426	5
63154	GRMZM6G738201	5
57753	GRMZM2G701798	5
19438	GRMZM2G070378	5
19478	GRMZM2G070503	5
2333	AC213654.3_FG005	5
59138	GRMZM5G819222	5
63074	GRMZM6G443309	5
54900	GRMZM2G455440	5
55007	GRMZM2G457201	5
50940	GRMZM2G393347	5
12500	GRMZM2G041388	5
1907	AC208930.3_FG007	5
55717	GRMZM2G468811	5
25618	GRMZM2G097129	5
50625	GRMZM2G387381	5
13671	GRMZM2G046262	5
52872	GRMZM2G423292	5
14787	GRMZM2G051090	5
51199	GRMZM2G398364	5
506	AC191050.3_FG003	5
55732	GRMZM2G469224	5
56318	GRMZM2G477697	5
52895	GRMZM2G423617	5
795	AC195340.3_FG004	5
17611	GRMZM2G062471	5
51170	GRMZM2G397927	5
1882	AC208625.3_FG004	5
53451	GRMZM2G432050	5
26200	GRMZM2G099615	5
50680	GRMZM2G388703	5
3389	GRMZM2G001451	5
61410	GRMZM5G867767	5
17349	GRMZM2G061521	5
13718	GRMZM2G046458	5
61624	GRMZM5G871542	5
60022	GRMZM5G837421	5
51300	GRMZM2G399778	5
17380	GRMZM2G061655	5
21251	GRMZM2G077964	5
882	AC196161.3_FG002	5
61676	GRMZM5G872167	5
26448	GRMZM2G100662	5
55498	GRMZM2G465133	5
17237	GRMZM2G061018	5
25572	GRMZM2G096897	5
15551	GRMZM2G054309	5
15553	GRMZM2G054341	5
53501	GRMZM2G432918	5
55690	GRMZM2G468521	5
17461	GRMZM2G061884	5
51230	GRMZM2G398807	5
3601	GRMZM2G002606	5
53515	GRMZM2G433119	5
1670	AC206201.3_FG009	5
50565	GRMZM2G386362	5
14506	GRMZM2G049790	5
26314	GRMZM2G100103	5
60135	GRMZM5G839763	5
55627	GRMZM2G467339	5
2626	AC218972.3_FG002	5
56313	GRMZM2G477685	5
60922	GRMZM5G856812	5
14701	GRMZM2G050741	5
15729	GRMZM2G055124	5
60701	GRMZM5G852073	5
56154	GRMZM2G475170	5
20815	GRMZM2G076152	5
2688	AC225555.3_FG007	5
26034	GRMZM2G099003	5
53261	GRMZM2G429000	5
53021	GRMZM2G425778	5
632	AC193645.3_FG006	5
60978	GRMZM5G858045	5
14657	GRMZM2G050625	5
20766	GRMZM2G075845	5
15704	GRMZM2G055000	5
17898	GRMZM2G063765	5
50923	GRMZM2G393070	5
692	AC194341.4_FG004	5
20747	GRMZM2G075775	5
14658	GRMZM2G050628	5
662	AC194104.3_FG010	5
697	AC194362.3_FG003	5
56061	GRMZM2G473788	5
17847	GRMZM2G063583	5
23463	GRMZM2G087675	5
15689	GRMZM2G054916	5
17803	GRMZM2G063375	5
26071	GRMZM2G099136	5
50821	GRMZM2G391286	5
20884	GRMZM2G076437	5
26107	GRMZM2G099285	5
26125	GRMZM2G099340	5
53381	GRMZM2G430807	5
51108	GRMZM2G396640	5
26147	GRMZM2G099413	5
52958	GRMZM2G424727	5
50741	GRMZM2G389878	5
55866	GRMZM2G471051	5
23273	GRMZM2G086946	5
17649	GRMZM2G062587	5
51147	GRMZM2G397509	5
23255	GRMZM2G086897	5
60513	GRMZM5G847923	5
